gene	transcript	n_cds_exons	dead_10x_n	dead_10x_exons	dead_20x_n	dead_20x_exons	dead_30x_n	dead_30x_exons
SOD3	ENST00000382120	1	0		0		1	2
SOHLH1	ENST00000425225	8	0		0		3	3,4,6
SOHLH2	ENST00000379881	11	0		0		7	1,2,4,5,6,9,10
SON	ENST00000356577	12	0		0		4	2,3,4,6
SORBS2	ENST00000695409	24	0		0		6	9,13,14,18,19,23
SORCS3	ENST00000369701	27	0		0		9	1,8,10,11,19,20,22,23,26
SORD	ENST00000267814	9	1	8	1	8	5	2,3,5,8,9
SORL1	ENST00000260197	48	0		0		8	1,6,19,20,22,41,44,47
SORT1	ENST00000256637	20	0		0		2	4,17
SOS1	ENST00000402219	23	0		0		12	1,2,3,5,6,7,9,10,11,12,16,17
SOS2	ENST00000216373	23	0		0		11	3,5,6,7,11,13,17,18,20,22,23
SOST	ENST00000301691	2	0		0		2	1,2
SOX10	ENST00000396884	3	0		0		2	2,3
SOX11	ENST00000322002	1	0		0		1	1
SOX12	ENST00000342665	1	0		0		1	1
SOX17	ENST00000297316	2	0		0		2	1,2
SOX18	ENST00000340356	2	0		0		1	2
SOX2	ENST00000325404	1	0		0		1	1
SOX3	ENST00000370536	1	0		1	1	1	1
SOX4	ENST00000244745	1	0		0		1	1
SOX5	ENST00000451604	15	0		0		4	2,6,7,12
SOX6	ENST00000683767	15	0		0		5	2,12,13,14,15
SOX7	ENST00000304501	2	0		0		2	1,2
SOX8	ENST00000293894	3	0		0		1	3
SOX9	ENST00000245479	3	0		0		2	1,2
SP110	ENST00000258381	18	0		0		5	7,10,13,16,17
SP6	ENST00000536300	1	0		0		1	2
SP7	ENST00000536324	2	0		0		1	3
SP9	ENST00000394967	2	0		0		1	2
SPACA1	ENST00000237201	7	0		0		2	1,7
SPAG1	ENST00000388798	18	0		0		8	2,3,5,11,12,14,15,17
SPAG17	ENST00000336338	48	0		0		15	1,3,6,7,8,11,14,18,19,22,26,27,29,43,48
SPAG7	ENST00000206020	7	0		0		3	1,2,7
SPAG9	ENST00000262013	30	0		0		9	1,2,7,12,14,15,16,22,26
SPARC	ENST00000231061	9	0		0		1	7
SPARCL1	ENST00000282470	10	0		0		3	4,5,10
SPART	ENST00000438666	8	0		0		4	2,5,6,7
SPAST	ENST00000315285	17	0		0		8	1,5,6,9,10,11,14,15
SPATA13	ENST00000382108	12	0		0		8	2,3,4,5,6,9,10,11
SPATA16	ENST00000351008	10	0		0		3	7,8,11
SPATA22	ENST00000572969	8	0		0		4	6,7,8,9
SPATA3	ENST00000433428	3	0		0		3	1,2,3
SPATA7	ENST00000393545	12	0		0		6	1,2,6,7,10,12
SPATC1L	ENST00000291672	4	0		4	2,3,4,5	4	2,3,4,5
SPDL1	ENST00000265295	11	0		0		6	3,6,8,10,11,12
SPECC1L	ENST00000314328	15	0		0		8	5,6,10,11,12,14,15,16
SPEF2	ENST00000356031	37	0		0		14	1,4,8,9,14,16,18,19,24,25,26,30,33,35
SPEG	ENST00000312358	41	0		0		8	4,6,13,14,25,29,30,31
SPEN	ENST00000375759	15	0		0		6	2,3,4,5,11,13
SPG11	ENST00000261866	40	0		0		16	1,2,4,11,12,14,15,21,22,25,30,31,32,34,39,40
SPG21	ENST00000204566	8	0		0		2	5,7
SPG7	ENST00000645818	17	0		0		9	3,4,5,7,9,10,13,15,17
SPI1	ENST00000378538	5	0		0		0	
SPIDR	ENST00000297423	20	0		0		7	6,7,9,10,15,16,18
SPIN4	ENST00000374884	1	0		1	1	1	1
SPINK1	ENST00000296695	4	0		0		1	2
SPINK2	ENST00000506738	4	0		0		1	4
SPINK5	ENST00000256084	33	0		0		9	3,4,9,14,21,23,27,30,32
SPINT2	ENST00000301244	7	0		0		1	3
SPNS2	ENST00000329078	12	0		0		1	6
SPOP	ENST00000504102	9	0		0		4	3,4,8,10
SPOUT1	ENST00000361256	12	0		0		1	5
SPP1	ENST00000395080	6	0		0		5	3,4,5,6,7
SPP2	ENST00000168148	7	0		0		0	
SPPL2A	ENST00000261854	15	0		0		7	2,3,4,6,7,12,15
SPR	ENST00000234454	3	0		0		2	2,3
SPRED1	ENST00000299084	7	0		0		5	2,3,4,5,7
SPRED2	ENST00000356388	6	0		0		3	4,5,6
SPRTN	ENST00000295050	5	0		0		3	1,3,5
SPRY1	ENST00000651917	1	0		0		1	3
SPRY2	ENST00000377104	1	0		0		1	2
SPRY4	ENST00000434127	1	0		0		1	2
SPTA1	ENST00000643759	52	0		0		21	1,2,3,6,8,16,17,19,21,22,29,30,33,36,37,39,41,44,46,47,48
SPTAN1	ENST00000372739	56	0		0		22	4,5,10,14,16,17,22,30,31,33,40,41,42,43,47,48,49,52,53,54,55,56
SPTB	ENST00000644917	35	0		0		14	3,4,11,16,17,19,21,23,25,26,27,28,29,32
SPTBN1	ENST00000356805	35	0		0		16	4,9,10,11,14,15,16,17,18,20,21,23,26,27,28,31
SPTBN2	ENST00000533211	36	0		0		15	5,10,13,14,15,17,22,24,26,27,28,31,32,35,38
SPTBN4	ENST00000598249	35	0		0		14	2,4,9,10,12,13,14,16,19,20,23,26,34,35
SPTBN5	ENST00000320955	67	0		0		14	2,5,6,7,8,9,17,23,36,39,40,54,56,63
SPTLC1	ENST00000262554	15	0		0		6	1,8,10,11,13,14
SPTLC2	ENST00000216484	12	0		0		2	1,11
SPTSSA	ENST00000298130	2	0		0		0	
SQOR	ENST00000260324	9	0		0		3	3,6,7
SQSTM1	ENST00000389805	8	0		0		5	3,4,6,7,8
SRA1	ENST00000336283	5	0		0		3	1,3,5
SRC	ENST00000373578	11	0		0		3	4,5,13
SRCAP	ENST00000262518	32	0		0		12	4,5,6,13,14,18,25,26,27,28,29,34
SRD5A2	ENST00000622030	5	0		0		3	1,4,5
SRD5A3	ENST00000264228	5	0		0		3	1,3,4
SREBF1	ENST00000261646	19	0		1	11	4	10,11,12,19
SREBF2	ENST00000361204	19	0		0		8	3,5,10,11,12,14,17,19
SRF	ENST00000265354	7	0		0		3	1,2,3
SRGAP1	ENST00000355086	22	0		1	2	12	1,2,3,4,6,8,9,15,17,18,19,21
SRP19	ENST00000505459	5	0		0		1	3
SRP54	ENST00000216774	15	0		0		2	5,14
SRP68	ENST00000307877	16	0		0		6	1,3,11,12,13,16
SRP72	ENST00000642900	19	0		0		6	1,5,8,9,14,18
SRPK3	ENST00000370101	15	0		0		14	1,2,3,4,5,6,7,9,10,11,12,13,14,15
SRPRA	ENST00000332118	14	0		0		4	1,3,10,13
SRPX2	ENST00000373004	10	0		4	3,7,10,11	10	2,3,4,5,6,7,8,9,10,11
SRRM2	ENST00000301740	14	0		0		2	4,11
SRSF1	ENST00000258962	4	0		0		4	1,2,3,4
SRY	ENST00000383070	1	1	1	1	1	1	1
SS18	ENST00000415083	11	0		0		3	1,4,7
SS18L1	ENST00000331758	11	0		0		1	4
SSBP1	ENST00000265304	6	0		5	2,3,4,5,6	5	2,3,4,5,6
SSR3	ENST00000265044	5	0		0		1	1
SSR4	ENST00000370086	6	0		0		6	1,2,3,4,5,6
SSTR5	ENST00000689027	1	0		0		1	2
SSUH2	ENST00000544814	12	0		0		5	1,2,3,8,9
SSX1	ENST00000376919	6	0		1	3	6	2,3,4,5,6,7
SSX2	ENST00000337502	6	0		0		5	2,3,5,6,7
ST14	ENST00000278742	19	0		0		7	2,5,6,11,17,18,19
ST3GAL3	ENST00000347631	11	0		0		1	8
ST3GAL5	ENST00000638572	7	0		0		2	2,6
ST7	ENST00000323984	16	0		0		5	1,3,10,12,15
ST8SIA2	ENST00000268164	6	0		0		1	4
STAB1	ENST00000321725	69	0		0		6	18,20,29,51,52,65
STAC3	ENST00000332782	11	0		0		4	2,3,10,11
STAG1	ENST00000383202	33	0		0		13	2,5,9,13,14,15,16,21,22,25,30,32,33
STAG2	ENST00000371145	33	0		7	4,8,9,20,28,30,34	30	3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,23,24,25,26,27,28,29,30,31,32,33,34,35
STAG3	ENST00000615138	33	0		0		4	5,20,28,30
STAMBP	ENST00000394070	9	0		0		1	7
STAR	ENST00000276449	7	0		0		5	2,3,4,5,7
STARD7	ENST00000337288	8	0		0		2	1,4
STAT1	ENST00000361099	23	0		0		4	4,9,11,24
STAT2	ENST00000314128	23	0		0		4	7,8,13,19
STAT3	ENST00000264657	23	0		0		12	6,7,8,9,10,11,12,16,17,18,20,21
STAT4	ENST00000392320	23	0		0		11	6,7,8,11,12,13,17,19,20,21,23
STAT5B	ENST00000293328	18	0		0		7	4,5,8,9,11,13,18
STAT6	ENST00000300134	21	0		0		3	2,11,13
STEAP3	ENST00000393110	5	0		0		5	2,3,4,5,6
STEEP1	ENST00000644802	7	0		1	5	6	1,2,3,5,6,7
STIL	ENST00000371877	16	0		0		8	3,9,10,11,14,15,16,17
STIM1	ENST00000526596	13	0		0		6	1,2,6,7,10,13
STING1	ENST00000330794	6	0		0		4	3,6,7,8
STK11	ENST00000326873	9	0		0		2	1,6
STK33	ENST00000687296	12	0		0		5	5,10,11,12,14
STK36	ENST00000295709	26	0		0		6	4,6,9,11,16,26
STK4	ENST00000372806	11	0		0		2	5,8
STKLD1	ENST00000371957	18	0		0		4	9,10,12,17
STN1	ENST00000224950	9	0		0		4	3,4,6,7
STOX1	ENST00000298596	4	1	1	1	1	2	1,3
STRA6	ENST00000395105	18	0		0		4	6,8,17,18
STRA8	ENST00000662584	8	0		0		2	3,6
STRADA	ENST00000336174	12	0		0		4	7,9,10,11
STRC	ENST00000450892	29	0		0		6	4,10,11,18,21,28
STS	ENST00000674429	9	0		4	5,6,9,10	8	3,4,5,6,8,9,10,11
STT3A	ENST00000392708	17	0		0		3	2,4,12
STT3B	ENST00000295770	16	0		0		8	1,2,4,6,9,10,14,16
STUB1	ENST00000219548	7	0		0		3	2,3,6
STX11	ENST00000367568	1	0		0		1	2
STX16	ENST00000371141	9	0		0		3	1,5,8
STX1A	ENST00000222812	10	0		0		1	5
STX1B	ENST00000215095	10	0		0		3	3,7,8
STX2	ENST00000392373	10	0		0		3	3,4,6
STX3	ENST00000337979	10	0		0		2	5,6
STX4	ENST00000313843	10	0		0		2	7,10
STX5	ENST00000294179	10	0		0		3	2,6,10
STXBP1	ENST00000373299	19	0		0		0	
STXBP1	ENST00000373302	19	0		0		3	4,17,19
STXBP2	ENST00000221283	19	0		0		2	14,16
STXBP3	ENST00000370008	19	0		0		5	4,6,7,8,14
SUCLA2	ENST00000646932	11	0		0		2	1,11
SUCLG1	ENST00000393868	9	0		0		3	4,7,8
SUCO	ENST00000263688	24	0		0		12	1,3,4,6,7,10,16,17,18,19,22,24
SUFU	ENST00000369902	12	0		1	8	5	3,5,8,9,12
SUGCT	ENST00000335693	14	0		0		4	1,2,11,12
SULT2B1	ENST00000201586	7	0		0		5	1,2,3,6,7
SUMF1	ENST00000272902	9	0		0		3	1,2,9
SUMO1	ENST00000392246	5	0		0		1	4
SUMO4	ENST00000326669	1	0		0		1	1
SUN1	ENST00000401592	19	0		0		8	2,8,9,11,14,17,18,19
SUN5	ENST00000356173	13	0		0		3	1,2,12
SUOX	ENST00000266971	3	0		0		1	5
SUPT16H	ENST00000216297	26	0		0		3	6,7,20
SUPT7L	ENST00000337768	5	0		0		1	4
SURF1	ENST00000371974	9	0		0		2	3,7
SUZ12	ENST00000322652	16	0		0		10	3,4,6,7,8,11,12,14,15,16
SV2A	ENST00000369146	12	0		0		2	2,3
SVBP	ENST00000372521	2	0		0		0	
SVIL	ENST00000355867	35	0		0		17	6,8,9,15,16,18,19,21,22,23,27,29,30,31,32,33,37
SYCE1	ENST00000343131	13	0		0		5	1,5,9,12,13
SYCP2	ENST00000357552	43	0		0		20	5,6,8,9,11,13,15,16,24,26,27,31,32,33,34,38,40,41,42,44
SYCP2L	ENST00000283141	29	0		0		10	3,4,5,7,13,17,18,19,22,23
SYCP3	ENST00000392924	8	0		0		2	6,8
SYDE2	ENST00000341460	7	0		0		5	1,2,3,4,6
SYK	ENST00000375754	13	0		0		4	2,4,8,14
SYN1	ENST00000295987	13	0		2	4,10	13	1,2,3,4,5,6,7,8,9,10,11,12,13
SYN2	ENST00000621198	13	0		0		5	1,4,11,12,13
SYNCRIP	ENST00000369622	10	0		0		4	2,6,7,11
SYNE1	ENST00000354674	18	0		0		1	1
SYNE1	ENST00000367255	144	0		0		71	6,8,13,27,28,29,30,31,32,34,36,37,38,40,41,42,43,45,46,47,48,50,54,55,56,58,59,60,61,67,68,69,72,73,74,76,77,78,79,82,83,84,85,86,90,92,93,94,95,99,100,105,110,112,114,119,120,122,123,124,125,126,127,128,129,134,136,137,143,144,146
SYNE2	ENST00000555002	115	0		0		59	2,7,11,13,14,15,16,18,21,28,29,30,33,35,38,39,42,43,45,46,47,48,49,51,52,53,54,55,58,60,62,63,67,68,70,73,76,77,80,81,83,85,88,90,94,95,96,97,98,101,103,104,106,109,111,112,113,114,116
SYNE4	ENST00000324444	8	0		0		2	1,4
SYNGAP1	ENST00000646630	19	1	17	13	5,6,7,8,9,11,12,13,15,16,17,18,19	19	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
SYNGR1	ENST00000328933	4	0		0		0	
SYNJ1	ENST00000674351	31	0		0		10	4,6,11,12,13,17,23,25,28,30
SYNPO	ENST00000307662	2	0		0		1	2
SYP	ENST00000263233	6	0		1	3	6	1,2,3,4,5,6
SYT1	ENST00000261205	8	0		0		5	4,5,7,9,11
SYT14	ENST00000367019	9	0		0		4	4,5,6,9
SYT2	ENST00000367268	8	0		0		4	5,6,7,9
SYTL4	ENST00000372989	16	0		6	6,7,9,14,18,19	15	5,6,7,8,9,11,12,13,14,15,16,17,18,19,20
SZT2	ENST00000634258	72	0		0		15	4,10,15,20,21,26,28,31,40,41,46,52,63,64,67
TAB2	ENST00000637181	6	0		0		6	2,3,4,5,6,7
TAC3	ENST00000458521	5	0		0		0	
TACO1	ENST00000258975	5	0		0		1	1
TACR3	ENST00000304883	5	0		0		3	1,4,5
TACSTD2	ENST00000371225	1	0		0		1	1
TAF1	ENST00000423759	38	0		3	5,9,38	36	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,35,36,37,38
TAF13	ENST00000338366	4	0		0		2	1,2
TAF15	ENST00000605844	16	0		12	1,2,3,4,5,6,8,10,11,13,14,15	16	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
TAF1A	ENST00000352967	10	0		0		4	4,7,10,11
TAF1C	ENST00000566732	14	0		0		2	2,7
TAF2	ENST00000378164	26	0		0		6	6,14,18,19,22,25
TAF4	ENST00000252996	15	0		9	6,7,8,9,10,11,12,14,15	13	1,4,5,6,7,8,9,10,11,12,13,14,15
TAF4B	ENST00000269142	15	0		0		6	1,5,6,9,13,15
TAF6	ENST00000453269	14	0		0		5	7,9,12,13,14
TAF8	ENST00000372977	9	0		0		3	5,6,8
TAFAZZIN	ENST00000601016	11	0		0		11	1,2,3,4,5,6,7,8,9,10,11
TAL1	ENST00000691006	3	0		0		0	
TAL2	ENST00000334077	1	0		0		1	1
TALDO1	ENST00000319006	8	0		0		5	2,4,5,6,7
TAMM41	ENST00000455809	8	0		5	1,2,3,4,5	5	1,2,3,4,5
TANC2	ENST00000689528	27	0		0		14	2,3,8,9,12,14,15,17,18,21,23,25,26,28
TANGO2	ENST00000327374	8	0		0		3	2,3,9
TAOK1	ENST00000261716	19	0		0		7	2,4,5,12,14,15,20
TAOK2	ENST00000308893	15	0		0		3	14,15,16
TAP1	ENST00000354258	11	11	1,2,3,4,5,6,7,8,9,10,11	11	1,2,3,4,5,6,7,8,9,10,11	11	1,2,3,4,5,6,7,8,9,10,11
TAP2	ENST00000374897	11	11	2,3,4,5,6,7,8,9,10,11,12	11	2,3,4,5,6,7,8,9,10,11,12	11	2,3,4,5,6,7,8,9,10,11,12
TAPBP	ENST00000434618	8	7	1,2,3,4,5,6,7	8	1,2,3,4,5,6,7,8	8	1,2,3,4,5,6,7,8
TAPT1	ENST00000405303	14	0		0		3	8,9,14
TARDBP	ENST00000240185	5	0		0		1	2
TARS1	ENST00000265112	19	0		0		7	1,5,9,11,14,16,19
TARS2	ENST00000369064	18	0		0		5	1,4,10,15,17
TAS2R16	ENST00000249284	1	0		0		0	
TAS2R38	ENST00000547270	1	0		0		1	1
TASP1	ENST00000337743	13	0		0		4	2,11,12,14
TAT	ENST00000355962	11	0		0		3	3,6,12
TBC1D1	ENST00000698857	21	0		0		9	2,3,4,8,11,15,19,20,22
TBC1D20	ENST00000354200	8	0		0		5	2,4,6,7,8
TBC1D23	ENST00000394144	19	0		0		6	1,2,5,6,14,17
TBC1D24	ENST00000646147	7	0		0		2	2,5
TBC1D2B	ENST00000300584	13	0		0		9	1,5,6,8,9,10,11,12,13
TBC1D31	ENST00000287380	22	0		0		8	1,6,7,9,14,17,18,19
TBC1D32	ENST00000398212	32	0		0		14	5,6,10,11,12,16,17,18,21,22,23,24,25,28
TBC1D4	ENST00000377636	21	0		0		8	1,2,5,10,11,14,16,21
TBC1D7	ENST00000379300	7	0		0		3	3,5,8
TBC1D8B	ENST00000357242	21	0		8	4,6,7,8,11,13,17,21	21	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
TBCB	ENST00000221855	6	0		0		2	2,4
TBCCD1	ENST00000338733	6	0		0		3	2,3,6
TBCD	ENST00000355528	39	2	34,36	14	26,27,28,29,30,31,32,33,34,35,36,37,38,39	22	7,10,13,14,17,19,20,22,26,27,28,29,30,31,32,33,34,35,36,37,38,39
TBCE	ENST00000642610	16	0		0		3	7,9,17
TBCK	ENST00000394708	25	0		0		6	5,7,12,16,23,26
TBK1	ENST00000331710	20	0		0		7	2,4,9,12,14,15,16
TBL1X	ENST00000645353	15	0		1	15	14	4,5,6,7,9,10,11,12,13,14,15,16,17,18
TBL1XR1	ENST00000457928	14	0		0		5	3,4,5,8,11
TBL1Y	ENST00000383032	14	14	6,7,8,9,10,11,12,13,14,15,16,17,18,19	14	6,7,8,9,10,11,12,13,14,15,16,17,18,19	14	6,7,8,9,10,11,12,13,14,15,16,17,18,19
TBP	ENST00000392092	7	0		0		3	3,6,7
TBR1	ENST00000389554	6	0		0		3	1,4,6
TBX1	ENST00000649276	7	0		0		5	1,3,5,6,7
TBX15	ENST00000369429	8	0		0		5	1,2,5,6,8
TBX18	ENST00000369663	8	0		0		6	1,2,3,4,6,8
TBX19	ENST00000367821	8	0		0		5	1,2,4,7,8
TBX2	ENST00000240328	7	0		0		2	1,2
TBX20	ENST00000408931	8	0		0		5	1,2,3,5,6
TBX21	ENST00000177694	6	0		0		3	1,2,5
TBX22	ENST00000373296	8	4	3,5,8,9	8	2,3,4,5,6,7,8,9	8	2,3,4,5,6,7,8,9
TBX3	ENST00000349155	7	0		0		6	1,2,4,5,6,7
TBX4	ENST00000644296	8	0		0		4	2,3,5,9
TBX5	ENST00000405440	8	0		0		2	4,9
TBX6	ENST00000395224	8	0		0		4	4,6,8,9
TBXA2R	ENST00000375190	2	0		0		2	2,3
TBXAS1	ENST00000448866	13	0		0		7	3,4,5,7,8,9,12
TBXT	ENST00000366876	8	0		0		5	1,2,3,4,8
TCAP	ENST00000309889	2	0		0		0	
TCEAL1	ENST00000372625	1	0		1	3	1	3
TCEANC	ENST00000696128	1	0		1	5	1	5
TCF12	ENST00000333725	19	0		0		7	4,11,14,15,17,18,19
TCF20	ENST00000677622	4	2	2,4	4	2,3,4,5	4	2,3,4,5
TCF3	ENST00000262965	18	0		0		0	
TCF3	ENST00000588136	18	0		0		2	3,19
TCF4	ENST00000354452	18	0		0		4	14,16,17,18
TCF7L1	ENST00000282111	12	0		0		7	1,2,4,5,9,11,12
TCF7L2	ENST00000355995	15	0		0		3	2,3,15
TCHH	ENST00000614923	2	0		0		2	2,3
TCIRG1	ENST00000265686	19	0		0		5	3,10,12,14,15
TCL1A	ENST00000402399	3	0		0		2	1,2
TCL1B	ENST00000340722	3	0		0		2	2,3
TCN1	ENST00000257264	9	0		0		3	2,4,6
TCN2	ENST00000215838	9	0		0		2	2,6
TCOF1	ENST00000643257	26	0		0		7	4,5,6,17,18,20,21
TCP1	ENST00000321394	12	0		0		4	1,9,10,12
TCTN1	ENST00000397659	14	0		0		4	1,3,6,14
TCTN2	ENST00000303372	18	0		0		4	2,5,10,15
TCTN3	ENST00000371217	14	0		0		8	1,2,4,5,9,10,11,14
TDO2	ENST00000536354	12	0		12	1,2,3,4,5,6,7,8,9,10,11,12	12	1,2,3,4,5,6,7,8,9,10,11,12
TDP1	ENST00000335725	15	0		0		3	3,8,10
TDP2	ENST00000378198	7	0		0		4	1,2,3,7
TDRD6	ENST00000316081	4	0		0		2	1,3
TDRD7	ENST00000355295	16	0		0		6	4,6,7,13,14,15
TDRD9	ENST00000409874	36	0		0		8	4,8,12,23,24,26,29,34
TEAD1	ENST00000527636	11	0		0		2	12,13
TECPR2	ENST00000359520	19	0		0		10	5,6,8,9,10,11,12,15,16,17
TECR	ENST00000215567	13	0		0		0	
TECRL	ENST00000381210	12	0		0		4	1,3,6,12
TECTA	ENST00000392793	23	0		0		10	6,7,8,9,10,12,14,15,16,20
TEDC1	ENST00000392523	9	0		0		1	9
TEFM	ENST00000581216	4	0		0		3	1,2,4
TEK	ENST00000380036	23	0		0		11	2,3,8,10,12,15,16,17,21,22,23
TEKT3	ENST00000395930	7	0		0		2	3,8
TELO2	ENST00000262319	20	0		0		5	2,5,6,9,16
TENM1	ENST00000422452	32	0		10	4,13,22,23,25,28,29,32,33,35	32	4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
TENM3	ENST00000511685	27	0		0		10	2,8,9,17,19,20,22,24,26,28
TENM4	ENST00000278550	30	0		0		16	5,6,7,10,11,12,14,18,19,21,24,28,30,31,32,34
TENT5A	ENST00000320172	2	0		0		2	2,3
TEP1	ENST00000262715	54	0		0		14	2,5,6,12,15,16,18,19,26,31,40,42,46,55
TERB1	ENST00000433154	17	0		0		7	7,9,12,14,15,17,19
TERB2	ENST00000340827	7	0		0		4	1,4,5,7
TERT	ENST00000310581	16	0		0		5	2,3,5,11,14
TET2	ENST00000380013	9	0		0		6	3,4,6,8,10,11
TET3	ENST00000409262	11	0		0		6	2,4,7,9,11,12
TEX11	ENST00000374333	29	0		5	7,13,14,16,29	28	2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
TEX14	ENST00000349033	31	0		0		14	2,3,4,6,7,11,12,14,15,16,21,24,28,29
TEX15	ENST00000643185	9	0		0		4	6,8,10,11
TF	ENST00000402696	17	0		0		6	3,5,8,11,12,15
TFAM	ENST00000487519	7	0		0		4	3,4,5,7
TFAP2A	ENST00000379613	7	0		0		4	2,4,6,7
TFAP2B	ENST00000393655	7	0		0		0	
TFAP2E	ENST00000373235	7	0		0		4	2,4,6,7
TFE3	ENST00000315869	10	0		4	1,3,9,10	10	1,2,3,4,5,6,7,8,9,10
TFG	ENST00000240851	7	0		0		4	2,3,5,8
TFR2	ENST00000223051	18	0		0		7	3,5,6,8,9,10,13
TFRC	ENST00000360110	18	0		0		6	5,7,8,10,14,18
TG	ENST00000220616	48	0		0		21	1,4,5,7,8,9,10,11,15,17,18,19,20,21,23,26,38,40,41,42,47
TGDS	ENST00000261296	12	0		0		6	1,2,3,5,9,10
TGFA	ENST00000295400	6	0		0		1	3
TGFB1	ENST00000221930	7	0		0		3	1,3,5
TGFB2	ENST00000366930	7	0		0		3	3,4,5
TGFB3	ENST00000238682	7	0		0		4	1,2,3,5
TGFBI	ENST00000442011	17	0		0		4	1,3,6,12
TGFBR1	ENST00000374994	9	0		0		6	1,3,5,7,8,9
TGFBR2	ENST00000295754	7	0		0		3	3,4,7
TGIF1	ENST00000343820	3	0		0		2	2,3
TGM1	ENST00000206765	14	0		0		5	2,4,8,12,15
TGM2	ENST00000361475	13	0		0		5	3,4,5,9,10
TGM3	ENST00000381458	13	0		0		7	3,5,6,7,8,9,10
TGM5	ENST00000220420	13	0		0		6	2,3,7,9,10,11
TGM6	ENST00000202625	13	0		0		7	6,7,8,9,10,12,13
TH	ENST00000352909	13	0		0		2	2,12
THAP1	ENST00000254250	3	0		0		1	3
THAP11	ENST00000303596	1	0		0		1	1
THAP12	ENST00000260045	5	0		0		1	5
THBD	ENST00000377103	1	0		0		1	1
THBS1	ENST00000260356	21	0		0		10	3,5,8,10,11,16,17,18,19,21
THBS2	ENST00000617924	21	0		0		7	3,5,6,14,17,19,21
THG1L	ENST00000231198	6	0		0		2	1,6
THOC1	ENST00000261600	21	0		0		9	5,7,11,12,13,16,19,20,21
THOC2	ENST00000245838	38	0		7	2,12,14,15,25,30,36	37	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,36,37,38
THOC6	ENST00000326266	13	0		0		0	
THPO	ENST00000647395	5	0		0		1	6
THRA	ENST00000450525	8	0		0		2	5,6
THRB	ENST00000646209	8	0		0		4	5,7,8,10
THSD1	ENST00000258613	4	0		0		2	3,5
THSD4	ENST00000261862	17	0		0		8	2,4,5,9,13,14,15,18
THUMPD1	ENST00000396083	4	0		0		3	1,3,4
TIA1	ENST00000433529	13	0		1	10	5	1,5,6,10,11
TIAM1	ENST00000541036	25	0		0		8	4,5,8,11,13,15,27,28
TICAM1	ENST00000248244	1	0		0		1	2
TIE1	ENST00000372476	23	0		0		8	2,3,9,14,16,21,22,23
TIMELESS	ENST00000553532	28	0		0		7	2,4,7,10,13,15,28
TIMM22	ENST00000327158	4	3	1,2,4	4	1,2,3,4	4	1,2,3,4
TIMM44	ENST00000270538	13	0		0		4	1,6,7,8
TIMM50	ENST00000607714	11	0		0		4	2,4,7,10
TIMM8A	ENST00000372902	2	0		1	1	2	1,2
TIMMDC1	ENST00000494664	7	0		0		2	4,7
TIMP3	ENST00000266085	5	0		0		1	5
TINF2	ENST00000267415	9	0		0		2	1,6
TIRAP	ENST00000392679	3	0		0		1	4
TJP1	ENST00000614355	28	3	18,23,26	27	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28	28	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
TJP2	ENST00000377245	23	0		0		11	4,5,8,11,13,15,16,19,20,21,23
TK2	ENST00000544898	10	0		0		2	2,9
TKFC	ENST00000394900	17	0		0		9	3,4,5,7,9,11,12,14,17
TKT	ENST00000462138	14	0		0		4	4,8,11,13
TLCD3B	ENST00000380495	5	0		0		1	3
TLE1	ENST00000376499	20	0		0		9	1,5,11,13,14,15,16,17,20
TLE6	ENST00000246112	16	0		0		6	2,7,9,13,14,15
TLK2	ENST00000346027	21	0		0		5	4,15,20,21,22
TLL1	ENST00000061240	21	0		0		10	1,4,5,6,8,13,16,17,19,20
TLN1	ENST00000314888	56	0		0		12	7,19,24,26,31,40,41,45,46,49,56,57
TLN2	ENST00000636159	56	0		0		21	11,12,15,18,21,22,26,32,36,37,38,40,44,46,48,49,54,55,57,58,59
TLR1	ENST00000308979	1	0		0		1	4
TLR2	ENST00000642700	1	0		0		1	3
TLR3	ENST00000296795	4	0		0		4	2,3,4,5
TLR4	ENST00000355622	3	0		0		2	1,3
TLR5	ENST00000642603	1	0		0		1	6
TLR7	ENST00000380659	2	0		1	3	2	2,3
TLR8	ENST00000218032	2	0		1	2	2	1,2
TM2D3	ENST00000333202	6	0		0		1	3
TM4SF20	ENST00000304568	4	0		0		3	1,3,4
TM9SF4	ENST00000398022	18	0		0		4	6,8,11,16
