gene	transcript	n_cds_exons	dead_10x_n	dead_10x_exons	dead_20x_n	dead_20x_exons	dead_30x_n	dead_30x_exons
TMEM132E	ENST00000631683	9	1	2	1	2	3	2,8-9
TMEM135	ENST00000305494	15	0		0		0	
TMEM138	ENST00000278826	4	0		0		0	
TMEM147	ENST00000222284	7	0		0		0	
TMEM151A	ENST00000327259	2	0		0		1	2
TMEM161B	ENST00000296595	12	1	1	2	1,12	7	1-3,5,9-10,12
TMEM163	ENST00000281924	8	1	1	1	1	1	1
TMEM165	ENST00000381334	6	0		1	1	3	1,3-4
TMEM167A	ENST00000502346	4	0		0		0	
TMEM216	ENST00000515837	5	0		1	5	1	5
TMEM218	ENST00000682305	3	0		1	3	1	3
TMEM222	ENST00000374076	6	1	5	2	1,5	2	1,5
TMEM230	ENST00000202834	3	0		0		0	
TMEM231	ENST00000258173	7	0		0		1	1
TMEM237	ENST00000409883	13	1	11	1	11	2	9,11
TMEM240	ENST00000378733	4	1	1	1	1	1	1
TMEM260	ENST00000261556	16	1	1	1	1	7	1,3,5,10-11,13,16
TMEM38B	ENST00000374692	6	0		0		2	3,6
TMEM43	ENST00000306077	12	0		0		0	
TMEM45A	ENST00000323523	5	0		0		2	2,5
TMEM53	ENST00000372237	3	0		0		0	
TMEM63A	ENST00000366835	22	0		0		0	
TMEM63B	ENST00000323267	23	0		0		1	21
TMEM63C	ENST00000298351	22	0		0		2	3,24
TMEM65	ENST00000297632	7	1	1	1	1	1	1
TMEM67	ENST00000453321	28	0		0		0	
TMEM70	ENST00000312184	3	0		0		0	
TMEM92	ENST00000507382	5	0		0		0	
TMEM94	ENST00000314256	31	0		1	12	7	4,6-7,12,20,29-30
TMEM98	ENST00000579849	6	0		0		0	
TMIE	ENST00000643606	4	0		1	1	1	1
TMLHE	ENST00000334398	7	0		3	3-4,6	5	2-6
TMOD1	ENST00000259365	9	0		0		0	
TMPO	ENST00000556029	9	0		1	1	1	1
TMPRSS15	ENST00000284885	25	0		0		0	
TMPRSS3	ENST00000644384	12	0		0		0	
TMPRSS4	ENST00000437212	13	0		0		2	3,9
TMPRSS5	ENST00000299882	13	0		0		3	2,8,12
TMPRSS6	ENST00000676104	17	0		0		0	
TMPRSS9	ENST00000696167	18	0		3	11,16-17	6	8-9,11,15-17
TMTC3	ENST00000266712	13	0		2	8,14	10	2-3,5-8,10,12-14
TMTC4	ENST00000342624	18	0		0		1	11
TMX2	ENST00000278422	8	0		0		0	
TNC	ENST00000350763	27	0		4	2,14,16,24	12	2,7-8,11-17,24,27
TNF	ENST00000449264	4	4	1-4	4	1-4	4	1-4
TNFAIP3	ENST00000612899	8	1	7	2	7,9	5	2-3,6-7,9
TNFRSF10B	ENST00000276431	9	0		0		0	
TNFRSF11A	ENST00000586569	10	1	1	2	1,10	2	1,10
TNFRSF11B	ENST00000297350	5	0		0		0	
TNFRSF13B	ENST00000261652	5	0		0		0	
TNFRSF13C	ENST00000291232	3	0		2	1-2	2	1-2
TNFRSF1A	ENST00000162749	10	0		1	10	1	10
TNFRSF21	ENST00000296861	6	0		2	3,5	3	1,3,5
TNFRSF4	ENST00000379236	7	0		0		1	4
TNFRSF9	ENST00000377507	7	0		0		0	
TNFSF11	ENST00000398795	5	0		0		0	
TNFSF12	ENST00000293825	7	1	1	1	1	2	1,7
TNFSF13	ENST00000338784	6	0		0		1	1
TNFSF4	ENST00000281834	3	0		1	3	1	3
TNFSF9	ENST00000245817	3	0		0		1	1
TNIK	ENST00000436636	33	1	1	1	1	11	1,10,16-18,20,23,26,28,30-31
TNIP1	ENST00000521591	17	0		0		0	
TNK2	ENST00000672887	15	1	11	1	11	3	4,6,11
TNNC1	ENST00000232975	6	0		0		0	
TNNC2	ENST00000372555	6	0		0		0	
TNNI1	ENST00000361379	7	0		0		1	7
TNNI2	ENST00000381911	7	0		0		1	3
TNNI3	ENST00000344887	8	0		0		0	
TNNI3K	ENST00000326637	25	0		1	11	4	11-12,17,20
TNNT1	ENST00000588981	13	0		0		0	
TNNT2	ENST00000656932	16	0		0		0	
TNNT3	ENST00000278317	15	0		0		0	
TNPO2	ENST00000425528	23	0		0		1	16
TNPO3	ENST00000265388	22	0		1	2	7	2,4,6,12-13,19-20
TNR	ENST00000367674	21	0		1	8	6	8-9,11-12,21-22
TNRC6A	ENST00000395799	25	0		2	1,25	7	1,5,7-8,18,20,25
TNRC6B	ENST00000454349	23	2	4,15	3	4,15,17	7	4-5,7,10,13,15,17
TNS2	ENST00000314250	29	0		2	18,26	4	9,18,20,26
TNXB	ENST00000644971	43	30	2-3,5-32	37	2-35,37,39,43	43	2-44
TOE1	ENST00000372090	8	0		0		0	
TOGARAM1	ENST00000361462	20	2	8,16	4	4-5,8,16	15	2-6,8,10-11,13-18,20
TOGARAM2	ENST00000379558	19	2	14,16	3	6,14,16	5	4,6,14,16,20
TOM1	ENST00000449058	15	0		1	15	3	2,6,15
TOMM7	ENST00000358435	3	0		0		0	
TOMM70	ENST00000284320	12	0		1	9	3	5,9,12
TONSL	ENST00000409379	26	0		3	2,17,21	7	2,6,17,19,21,23,26
TOP1	ENST00000361337	21	1	2	1	2	3	2,12,15
TOP2A	ENST00000423485	35	1	22	2	7,22	6	7-8,12,22,24,33
TOP2B	ENST00000264331	36	1	7	7	2,5,7,12,22,26,36	17	2,5,7-8,11-15,21-22,24,26,28,30-31,36
TOP3A	ENST00000321105	19	1	18	2	11,18	2	11,18
TOP6BL	ENST00000540737	14	0		0		2	7,14
TOPORS	ENST00000360538	3	0		0		0	
TOR1A	ENST00000351698	5	0		0		0	
TOR1AIP1	ENST00000606911	10	0		1	1	3	1,6,10
TP53	ENST00000269305	10	0		0		0	
TP53RK	ENST00000372114	2	0		1	1	2	1-2
TP53TG5	ENST00000372726	5	0		0		0	
TP63	ENST00000264731	14	0		0		0	
TP63	ENST00000354600	12	0		0		0	
TP73	ENST00000378295	13	0		1	11	3	3,11,14
TPCN2	ENST00000294309	25	1	1	1	1	2	1,11
TPH2	ENST00000333850	11	0		0		0	
TPI1	ENST00000396705	7	0		0		0	
TPK1	ENST00000360057	8	0		1	9	1	9
TPM1	ENST00000403994	10	0		0		0	
TPM2	ENST00000645482	9	0		0		0	
TPM3	ENST00000651641	10	0		0		0	
TPM4	ENST00000643579	8	0		1	1	1	1
TPMT	ENST00000309983	8	0		0		0	
TPO	ENST00000329066	16	0		0		3	6,8,13
TPP1	ENST00000299427	13	0		0		0	
TPP2	ENST00000376052	30	1	18	5	1,5,18,21,29	16	1,5-7,9,11,13-14,16-18,21-23,26,29
TPR	ENST00000367478	51	0		2	13,31	12	13,18,20-21,23,26,30-32,37,42-43
TPRKB	ENST00000272424	4	0		0		2	4-5
TPRN	ENST00000409012	4	1	1	1	1	1	1
TRA2B	ENST00000453386	9	1	9	2	7,9	4	3-4,7,9
TRAF3	ENST00000392745	10	0		0		0	
TRAF3IP2	ENST00000368761	8	1	2	2	2-3	2	2-3
TRAF6	ENST00000526995	6	0		0		3	2-3,7
TRAF7	ENST00000326181	20	0		0		0	
TRAIP	ENST00000331456	15	0		2	11,14	2	11,14
TRAK1	ENST00000327628	16	0		1	16	2	2,16
TRAP1	ENST00000246957	18	1	1	1	1	1	1
TRAPPC10	ENST00000291574	23	1	19	3	19,21-22	7	1,4,12,19,21-23
TRAPPC11	ENST00000334690	29	0		0		5	3,9,19-21
TRAPPC12	ENST00000324266	11	0		0		7	3-6,9-10,12
TRAPPC14	ENST00000316937	11	0		2	1,11	3	1,10-11
TRAPPC2	ENST00000380579	4	0		0		2	3,6
TRAPPC2L	ENST00000696289	5	0		0		1	4
TRAPPC4	ENST00000533632	5	0		0		0	
TRAPPC6A	ENST00000585934	6	0		0		0	
TRAPPC6B	ENST00000330149	6	0		0		2	3,5
TRAPPC9	ENST00000438773	22	0		0		0	
TRDN	ENST00000334268	41	0		0		2	9,28
TRDN	ENST00000546248	8	0		1	3	2	3,7
TREH	ENST00000264029	15	1	15	3	1,12,15	3	1,12,15
TREM2	ENST00000373113	5	0		0		0	
TRERF1	ENST00000695948	14	0		2	9,16	4	5,8-9,16
TREX1	ENST00000625293	1	0		0		0	
TRH	ENST00000302649	2	1	3	1	3	1	3
TRHR	ENST00000518632	2	0		0		0	
TRIB3	ENST00000217233	3	0		0		1	2
TRIM2	ENST00000338700	12	1	2	2	2,4	4	2,4,11-12
TRIM22	ENST00000379965	7	0		1	2	2	2,8
TRIM23	ENST00000231524	11	0		1	4	4	2,4-5,11
TRIM28	ENST00000253024	17	1	1	1	1	1	1
TRIM32	ENST00000450136	1	0		0		0	
TRIM33	ENST00000358465	20	1	1	2	1-2	8	1-2,4-5,7,9-10,15
TRIM36	ENST00000513154	10	0		2	8,10	7	1-3,7-10
TRIM37	ENST00000262294	24	0		0		1	6
TRIM44	ENST00000299413	5	0		0		1	1
TRIM47	ENST00000254816	6	1	1	1	1	2	1,6
TRIM63	ENST00000374272	9	0		0		1	2
TRIM69	ENST00000329464	7	1	7	3	2,6-7	7	1-7
TRIM71	ENST00000383763	4	1	1	1	1	3	1-2,4
TRIM8	ENST00000643721	6	0		1	6	1	6
TRIO	ENST00000344204	57	3	1,48,50	3	1,48,50	11	1,4,8,22,30,36,38,46,48,50,57
TRIOBP	ENST00000644935	21	0		0		0	
TRIP11	ENST00000267622	21	0		0		0	
TRIP12	ENST00000675903	41	1	30	2	30,42	20	3-4,8-9,13,15,17-20,23,25,27,30-31,33,36,38-39,42
TRIP13	ENST00000166345	13	0		0		1	2
TRIP4	ENST00000261884	13	0		0		3	2,9,12
TRIT1	ENST00000316891	11	0		0		1	11
TRMT1	ENST00000357720	16	0		0		1	17
TRMT10A	ENST00000394876	7	0		0		4	2-3,6,8
TRMT10C	ENST00000309922	1	0		0		1	2
TRMT5	ENST00000261249	5	0		1	2	2	2-3
TRMU	ENST00000645190	11	0		0		0	
TRNT1	ENST00000251607	7	0		1	3	5	2-3,6-8
TRPA1	ENST00000262209	27	0		0		1	10
TRPC3	ENST00000379645	12	1	1	2	1,7	5	1,3,7-9
TRPC4AP	ENST00000252015	19	0		0		1	1
TRPC5	ENST00000262839	10	0		7	2-4,6-8,11	9	2-8,10-11
TRPC6	ENST00000344327	13	0		0		1	2
TRPM1	ENST00000256552	27	4	3-4,12,19	6	3-4,12-13,19,28	9	3-6,12-13,19,24,28
TRPM3	ENST00000677713	26	0		1	8	7	2,6-8,16,18,26
TRPM4	ENST00000252826	25	0		0		0	
TRPM6	ENST00000360774	39	0		0		1	26
TRPM7	ENST00000646667	39	2	10,19	6	8,10,18-19,21-22	19	7-12,14-16,18-24,26,34,36
TRPS1	ENST00000395715	6	0		0		1	7
TRPV1	ENST00000572705	15	0		0		2	3-4
TRPV3	ENST00000576742	17	2	7,16	2	7,16	4	6-7,15-16
TRPV4	ENST00000261740	15	0		0		2	6-7
TRPV5	ENST00000265310	15	0		6	4,6-7,11,13,15	14	1-9,11-15
TRPV6	ENST00000359396	15	1	1	6	1,6-7,11,13,15	8	1-2,6-8,11,13,15
TRRAP	ENST00000456197	72	3	9,36,54	4	9,36,50,54	15	4,9,15,17-18,26,30,36,38-39,50,54-55,70,73
TSC1	ENST00000298552	21	0		0		0	
TSC2	ENST00000219476	41	0		0		0	
TSEN15	ENST00000645668	5	0		1	1	4	1-4
TSEN2	ENST00000284995	11	0		1	5	1	5
TSEN34	ENST00000396388	4	3	1-3	4	1-4	4	1-4
TSEN54	ENST00000333213	11	1	1	1	1	1	1
TSFM	ENST00000652027	6	1	6	1	6	1	6
TSGA10	ENST00000393483	16	0		1	16	3	14,16-17
TSHB	ENST00000256592	2	0		0		0	
TSHR	ENST00000298171	10	0		0		1	10
TSHZ1	ENST00000580243	2	2	1-2	2	1-2	2	1-2
TSHZ3	ENST00000240587	2	0		0		0	
TSPAN12	ENST00000222747	7	0		0		0	
TSPAN18	ENST00000520358	7	0		0		1	5
TSPAN7	ENST00000378482	7	0		0		1	1
TSPEAR	ENST00000323084	12	1	1	2	1-2	3	1-2,5
TSPOAP1	ENST00000343736	31	0		1	5	7	5,13,17-19,22,28
TSPYL1	ENST00000368608	1	0		0		0	
TSR1	ENST00000301364	15	0		2	5,7	4	5,7,9,15
TSR2	ENST00000375151	5	0		1	1	2	1,4
TTBK2	ENST00000267890	14	0		0		1	14
TTC12	ENST00000529221	21	0		0		3	3,10,13
TTC19	ENST00000261647	10	1	1	1	1	2	1-2
TTC21A	ENST00000683103	29	0		0		1	9
TTC21B	ENST00000243344	29	0		0		0	
TTC29	ENST00000325106	11	0		0		3	6,8,11
TTC5	ENST00000258821	10	0		1	3	2	3,9
TTC7A	ENST00000319190	20	0		0		2	3,19
TTC8	ENST00000380656	15	0		0		0	
TTF1	ENST00000334270	10	0		1	3	2	3-4
TTF2	ENST00000369466	23	0		0		2	5,7
TTI1	ENST00000373447	7	0		1	2	2	2,8
TTI2	ENST00000431156	7	0		0		0	
TTL	ENST00000233336	7	0		0		1	5
TTLL5	ENST00000298832	31	0		2	20,28	7	12,20,26-30
TTLL9	ENST00000535842	14	1	4	3	3-4,14	3	3-4,14
TTN	ENST00000589042	362	10	45,114,147,149,164,248,273,338,357,360	87	7,45-46,49-57,59-62,64-65,67-72,74,76-84,87-88,90-93,96-98,100,105,114,146-147,149,164,248-249,272-273,279-280,282,287-288,309,311,313,320,323-324,334,337-338,340-346,348-351,353-357,360,362-363	125	7,45-46,48-62,64-103,105-107,114,120,146-147,149,164,199,215,225-226,236,240,248-249,261,263,272-275,279-280,282,287-289,296,305-306,309,311-314,316,320,323-324,333-335,337-338,340-357,360,362-363
TTPA	ENST00000260116	5	1	1	1	1	1	1
TTR	ENST00000237014	4	0		0		0	
TUB	ENST00000299506	12	0		1	3	4	1,3-5
TUBA1A	ENST00000301071	4	0		0		0	
TUBA1C	ENST00000301072	4	0		0		1	1
TUBA3D	ENST00000321253	5	0		0		0	
TUBA3E	ENST00000312988	5	0		0		1	4
TUBA4A	ENST00000248437	4	0		0		1	4
TUBA8	ENST00000330423	5	0		0		0	
TUBAL3	ENST00000380419	4	0		0		1	3
TUBB	ENST00000327892	4	4	1-4	4	1-4	4	1-4
TUBB1	ENST00000217133	4	0		0		0	
TUBB2A	ENST00000333628	4	0		0		1	1
TUBB2B	ENST00000259818	4	0		0		0	
TUBB3	ENST00000315491	4	0		0		1	1
TUBB4A	ENST00000264071	4	0		0		0	
TUBB4B	ENST00000340384	4	0		0		0	
TUBB6	ENST00000317702	4	0		0		2	1,4
TUBB8	ENST00000568584	4	0		0		0	
TUBG1	ENST00000251413	11	0		0		0	
TUBGCP2	ENST00000252936	17	0		1	12	3	5,12-13
TUBGCP4	ENST00000564079	18	0		0		2	7,9
TUBGCP6	ENST00000248846	25	2	1,16	2	1,16	2	1,16
TUFM	ENST00000313511	10	0		0		0	
TUFT1	ENST00000368849	13	0		0		1	6
TULP1	ENST00000229771	15	0		0		1	3
TULP3	ENST00000448120	11	0		0		2	1,10
TUSC3	ENST00000503731	10	0		0		0	
TWIST1	ENST00000242261	1	1	1	1	1	1	1
TWIST2	ENST00000612363	1	0		1	1	1	1
TWNK	ENST00000311916	5	0		0		0	
TXN2	ENST00000216185	3	0		1	2	1	2
TXNDC15	ENST00000358387	5	0		0		2	2,5
TXNL4A	ENST00000269601	3	0		0		2	1,3
TXNRD2	ENST00000400521	17	0		1	1	1	1
TYK2	ENST00000525621	23	0		0		2	7,21
TYMP	ENST00000252029	9	0		1	9	3	8-10
TYMS	ENST00000323274	7	0		1	1	2	1,3
TYR	ENST00000263321	5	0		0		0	
TYROBP	ENST00000262629	5	0		0		0	
TYRP1	ENST00000388918	7	0		0		0	
U2AF2	ENST00000308924	12	0		1	6	1	6
UBA1	ENST00000335972	25	0		0		0	
UBA2	ENST00000246548	17	1	1	1	1	5	1,10,12-13,17
UBA5	ENST00000356232	12	0		0		4	7-9,11
UBA6	ENST00000322244	33	0		1	19	6	7,9-10,19,29-30
UBAP1	ENST00000297661	6	0		0		1	3
UBAP1L	ENST00000559089	5	1	3	1	3	1	3
UBAP2L	ENST00000428931	26	0		1	27	5	9,11,13-14,27
UBE2A	ENST00000371558	6	0		0		0	
UBE2B	ENST00000265339	6	0		0		0	
UBE2L3	ENST00000342192	4	0		0		0	
UBE2T	ENST00000646651	6	0		0		0	
UBE2U	ENST00000371077	10	0		0		2	4,10
UBE3A	ENST00000648336	11	0		1	5	1	5
UBE3B	ENST00000342494	26	0		0		2	8,21
UBE3C	ENST00000348165	23	0		0		7	4,7,12-13,16,18,20
UBE4A	ENST00000252108	19	0		1	16	7	6,8-9,11,13,16-17
UBE4B	ENST00000343090	28	2	20,25	3	20,25,27	5	7,20,25-27
UBIAD1	ENST00000376810	2	0		0		0	
UBQLN1	ENST00000376395	11	2	9,11	3	7,9,11	6	5-7,9-11
UBQLN2	ENST00000338222	1	0		0		0	
UBR1	ENST00000290650	47	0		0		0	
UBR4	ENST00000375254	106	0		4	2,15,32,83	21	1-2,8,15,19,21,28,32-33,39,41,48,57,65,73,78,83,87,91,95,103
UBR5	ENST00000520539	59	1	44	3	9,18,44	18	3,7,9,12,17-19,24,26,33,38-39,41,43-44,53,56,59
UBR7	ENST00000013070	11	0		0		4	1,4,9-10
UBTF	ENST00000436088	20	0		0		1	6
UCHL1	ENST00000284440	9	0		0		0	
UCP2	ENST00000663595	6	0		0		0	
UCP3	ENST00000314032	6	0		0		0	
UFC1	ENST00000368003	6	0		0		0	
UFM1	ENST00000239878	6	0		0		0	
UFSP2	ENST00000264689	12	0		0		4	3,5-7
UGCG	ENST00000374279	9	0		2	8-9	5	2-4,8-9
UGDH	ENST00000316423	11	0		0		2	2,8
UGGT1	ENST00000259253	41	1	13	2	6,13	7	6,13,17-18,29-30,36
UGP2	ENST00000337130	10	0		1	6	3	4-6
UGT1A1	ENST00000305208	5	0		0		0	
UGT2B17	ENST00000317746	6	3	5-7	6	2-7	6	2-7
UHRF1	ENST00000650932	16	0		1	7	1	7
ULK4	ENST00000301831	36	0		1	17	5	15,17,20-21,27
UMOD	ENST00000396138	10	0		0		0	
UMPS	ENST00000232607	6	0		0		1	4
UNC119	ENST00000335765	5	0		0		0	
UNC13A	ENST00000519716	44	1	10	2	10,19	3	10,19,44
UNC13B	ENST00000635942	40	2	4,9	3	4,9,19	5	4,9-10,18-19
UNC13D	ENST00000207549	32	0		0		0	
UNC45A	ENST00000418476	20	1	18	2	2,18	4	2,7-8,18
UNC45B	ENST00000394570	19	0		0		2	10,12
UNC50	ENST00000357765	5	0		0		2	2,4
UNC79	ENST00000695012	52	5	2,4-5,19,47	34	2-5,7,9,12,14-19,21-24,26,28-34,37,39,41-44,47-48,50	52	1-52
UNC80	ENST00000673920	65	3	2,27,63	5	2,4,17,27,63	22	2,4,12-15,17,27,32,34,39,42-48,59,63-65
UNC93B1	ENST00000227471	11	0		1	1	3	1,9,11
UNG	ENST00000242576	7	0		0		0	
UNK	ENST00000589666	16	0		0		0	
UPB1	ENST00000326010	10	0		0		0	
UPF1	ENST00000262803	23	1	1	1	1	2	1,5
UPF3B	ENST00000276201	11	0		0		0	
UPK3A	ENST00000216211	6	0		0		0	
UQCC2	ENST00000607484	4	0		0		0	
UQCC3	ENST00000377953	2	0		0		0	
UQCRB	ENST00000287022	4	0		0		0	
UQCRC1	ENST00000203407	13	0		0		0	
UQCRC2	ENST00000268379	14	0		0		2	3,7
UQCRFS1	ENST00000304863	2	0		0		2	1-2
UQCRH	ENST00000311672	4	0		0		0	
UQCRQ	ENST00000378670	2	0		0		0	
UROC1	ENST00000290868	20	0		0		0	
UROD	ENST00000246337	10	0		0		0	
UROS	ENST00000368797	9	0		0		0	
USB1	ENST00000219281	7	0		0		0	
USF1	ENST00000368021	10	0		0		1	6
USF3	ENST00000316407	5	0		0		1	6
USH1C	ENST00000005226	27	0		0		0	
USH1C	ENST00000318024	21	0		0		0	
USH1G	ENST00000614341	3	0		0		0	
USH2A	ENST00000307340	71	0		1	33	3	8,12,33
USP14	ENST00000261601	16	1	15	2	11,15	4	4,11,15-16
USP18	ENST00000215794	10	0		0		0	
USP2	ENST00000260187	12	1	2	2	2,10	2	2,10
USP25	ENST00000400183	26	1	1	1	1	11	1,3-5,7,10,13,18,20-21,25
USP26	ENST00000511190	1	0		0		1	6
USP27X	ENST00000621775	1	0		0		1	1
USP33	ENST00000370794	23	0		1	10	9	5,9-11,13,17-18,23-24
USP34	ENST00000398571	80	4	23,26,50,54	7	3,23,26-27,29,50,54	30	3,5,7,11-12,15,17,19,22-23,25-27,29,31-32,38-39,42,45,49-50,54,67,69-70,72,75,79-80
USP44	ENST00000258499	5	1	4	1	4	3	2-4
USP45	ENST00000500704	17	0		0		7	3-4,8,12-14,17
USP48	ENST00000308271	27	0		0		7	2,7,9-10,12,19-20
USP53	ENST00000692078	15	0		1	16	9	5,7,11-16,19
USP7	ENST00000344836	31	0		0		5	1,4,7,13,24
USP8	ENST00000307179	19	0		1	11	6	3,11,14,18-20
USP9X	ENST00000378308	44	4	9,16,22,34	16	8-10,16,22-26,29,32,34-36,42-43	38	4-10,12-16,18-32,34-40,42-45
USP9Y	ENST00000338981	44	44	3-46	44	3-46	44	3-46
UTP4	ENST00000314423	16	0		0		1	10
UVSSA	ENST00000389851	13	0		1	3	3	3,5,8
UXS1	ENST00000283148	15	1	12	2	1,12	4	1,6-7,12
VAC14	ENST00000261776	19	0		0		1	9
VAMP1	ENST00000396308	5	0		1	5	1	5
VAMP2	ENST00000316509	5	1	1	2	1-2	2	1-2
VANGL1	ENST00000355485	7	0		0		0	
VANGL2	ENST00000368061	7	0		0		0	
VAPB	ENST00000475243	6	0		0		0	
VARS1	ENST00000375663	29	12	2-4,6-9,13,15,18,26-27	29	2-30	29	2-30
VARS2	ENST00000676266	29	20	2,4,6-7,12-16,18,20-29	29	2-30	29	2-30
VAV1	ENST00000602142	27	1	15	1	15	2	15,24
VAX1	ENST00000369206	3	1	3	1	3	1	3
VCAN	ENST00000265077	14	0		0		0	
VCL	ENST00000211998	22	0		1	1	2	1,16
VCP	ENST00000358901	17	0		0		0	
VDR	ENST00000549336	8	0		0		0	
VEGFA	ENST00000672860	8	0		1	1	1	1
VEGFC	ENST00000618562	7	0		1	6	4	2-4,6
VEZF1	ENST00000581208	6	1	1	1	1	3	1-2,6
VGLL2	ENST00000326274	4	1	3	1	3	1	3
VHL	ENST00000256474	3	0		0		0	
VIM	ENST00000544301	9	0		0		0	
VIP	ENST00000367244	5	1	3	1	3	3	3-5
VIPAS39	ENST00000557658	19	0		0		0	
VKORC1	ENST00000394975	3	0		0		0	
VLDLR	ENST00000382100	19	0		0		1	1
VMA12	ENST00000292114	6	0		0		0	
VMA21	ENST00000330374	3	0		0		0	
VMA22	ENST00000259229	5	0		0		0	
VNN1	ENST00000367928	7	0		3	3-5	6	2-7
VPS11	ENST00000621676	16	1	4	1	4	1	4
VPS13A	ENST00000360280	72	0		0		1	41
VPS13B	ENST00000357162	61	0		0		0	
VPS13B	ENST00000358544	61	0		0		2	14,37
VPS13C	ENST00000644861	85	1	34	7	10,15,34,46,48,54,61	39	8,10,14-15,19,23,25-28,31,33-35,38-40,44-46,48-49,51,54,56-57,60-61,63-65,68-73,75,78
VPS13D	ENST00000620676	69	0		2	4,25	21	4,13,16,18,20-21,24-25,28,31,42,47-48,56,58,60,63-65,67-68
VPS16	ENST00000380445	24	0		1	22	1	22
VPS26C	ENST00000309117	8	1	2	1	2	1	2
VPS33A	ENST00000267199	13	0		0		2	6,13
VPS33B	ENST00000333371	23	0		0		1	1
VPS35	ENST00000299138	17	0		0		0	
VPS35L	ENST00000417362	31	1	2	2	1-2	4	1-2,7,20
VPS37A	ENST00000324849	11	0		0		0	
VPS41	ENST00000310301	29	1	17	1	17	6	3,9,12,17-18,25
VPS45	ENST00000644510	15	0		0		4	3,10,14-15
VPS4A	ENST00000254950	11	0		1	1	2	1,6
VPS4B	ENST00000238497	11	0		0		4	2,7,9-10
VPS50	ENST00000305866	28	0		1	13	9	3,11-14,21,25-27
VPS51	ENST00000279281	10	0		0		4	1,4,6,10
VPS52	ENST00000445902	20	15	1-2,5-14,18-20	20	1-20	20	1-20
VPS53	ENST00000437048	22	0		0		3	12-13,22
VPS8	ENST00000625842	47	4	3,28,39,45	5	3,26,28,39,45	9	3,16,23,26,28,33,37,39,45
VRK1	ENST00000216639	12	0		0		0	
VSX1	ENST00000376709	5	0		0		0	
VSX2	ENST00000261980	5	0		0		0	
VTN	ENST00000226218	8	0		0		2	3,7
VWA1	ENST00000476993	3	2	1,3	2	1,3	2	1,3
VWA2	ENST00000392982	13	0		0		0	
VWA3B	ENST00000477737	27	1	20	2	20,24	7	2,14,16,20,22,24,28
VWA8	ENST00000379310	45	0		2	1,26	9	1,3,16,23,26,28,34-35,39
VWF	ENST00000261405	51	0		1	15	1	15
WAC	ENST00000354911	14	1	4	1	4	8	3-5,7-8,10,12-13
WAPL	ENST00000298767	18	0		1	3	5	2-3,9,13,15
WARS1	ENST00000392882	10	0		0		1	6
WARS2	ENST00000235521	6	0		0		1	6
WAS	ENST00000376701	12	0		0		1	10
WASF1	ENST00000392589	8	1	10	1	10	4	4,6,9-10
WASHC3	ENST00000240079	7	0		0		0	
WASHC4	ENST00000332180	33	0		0		0	
WASHC5	ENST00000318410	28	0		0		0	
WASL	ENST00000223023	11	0		1	9	5	1-3,6,9
WBP11	ENST00000261167	11	1	11	2	11-12	6	5,7-8,10-12
WBP2	ENST00000254806	8	0		0		1	8
WBP4	ENST00000379487	10	0		0		2	5,8
WDFY3	ENST00000295888	65	1	45	6	8-9,11,45,48,64	30	5,7-13,16,18,22-24,26-27,29,33,35,38,42,45-48,55,59,62-65
WDFY4	ENST00000325239	61	0		1	12	6	9,12,18,37,59,62
WDPCP	ENST00000272321	18	0		0		0	
WDR1	ENST00000499869	15	0		1	1	2	1,12
WDR11	ENST00000263461	29	0		0		0	
WDR13	ENST00000376729	9	0		1	7	4	3,6-7,10
WDR19	ENST00000399820	36	0		1	17	9	9,16-19,25-27,33
WDR26	ENST00000414423	14	1	1	1	1	6	1,3,6-8,13
WDR35	ENST00000281405	27	0		0		0	
WDR35	ENST00000345530	28	0		0		1	22
WDR36	ENST00000513710	23	0		1	16	1	16
WDR37	ENST00000263150	13	2	2,13	2	2,13	4	2,10-11,13
WDR4	ENST00000398208	11	0		0		1	11
WDR44	ENST00000254029	20	1	7	3	7,9,15	17	1,3-11,13-15,17-20
WDR45	ENST00000376372	10	0		0		2	5,8
WDR45B	ENST00000392325	10	0		0		0	
WDR47	ENST00000369962	14	0		1	8	6	5,7-8,10-12
WDR48	ENST00000302313	19	0		1	18	5	3,5-6,11,18
WDR5	ENST00000358625	13	0		0		0	
WDR62	ENST00000401500	32	0		0		0	
WDR72	ENST00000360509	19	0		0		2	15-16
WDR73	ENST00000434634	8	0		0		1	6
WDR81	ENST00000409644	10	2	1,9	4	1,7-9	8	1,3-9
WDR83OS	ENST00000596731	4	0		0		0	
WDR87	ENST00000447313	5	0		0		2	5-6
WDR91	ENST00000354475	15	0		1	8	1	8
WDR93	ENST00000268130	16	0		0		4	2-3,9,16
WEE2	ENST00000397541	12	1	4	8	1-2,4-7,9-10	11	1-2,4-12
WFDC2	ENST00000372676	3	0		0		0	
WFS1	ENST00000226760	7	0		0		0	
WHRN	ENST00000362057	12	0		0		1	1
WIPF1	ENST00000679041	7	0		2	5-6	2	5-6
WIPI2	ENST00000288828	13	0		1	1	2	1,6
WLS	ENST00000262348	12	1	8	1	8	4	2-3,8,11
WNK1	ENST00000315939	28	0		0		0	
WNK1	ENST00000340908	28	0		0		3	9-10,19
WNK3	ENST00000354646	23	1	8	10	2-3,5,8-9,16-18,20,24	21	2-9,12-24
WNK4	ENST00000246914	19	0		0		1	16
