gene	transcript	exon	coord	exon_len	median_cov	is_dead_10x	is_dead_20x	is_dead_30x	gene_cds_len	gene_dead_10x_pct	gene_dead_20x_pct	gene_dead_30x_pct
SLC17A3	ENST00000397060	4	chr6:25861785-25862039	254	63.56	0	0	1	1717	0.0	0.0	14.8
SLC17A9	ENST00000370351	10	chr20:62965599-62965735	136	0.33	1	1	1	1571	8.7	8.7	8.7
SLC18A2	ENST00000644641	16	chr10:117277151-117277276	125	2.69	1	1	1	1845	6.8	6.8	6.8
SLC18A3	ENST00000374115	1	chr10:49610730-49612349	1619	30.02	1	1	1	1619	100.0	100.0	100.0
SLC19A1	ENST00000311124	5	chr21:45525806-45525968	162	2.55	1	1	1	1876	8.6	8.6	8.6
SLC19A3	ENST00000644224	6	chr2:227687386-227687583	197	58.84	0	0	1	1591	0.0	0.0	12.4
SLC1A2	ENST00000278379	3	chr11:35315012-35315185	173	43.64	0	0	1	1945	18.6	31.6	67.5
SLC1A2	ENST00000278379	4	chr11:35312187-35312458	271	63.98	0	0	1	1945	18.6	31.6	67.5
SLC1A2	ENST00000278379	6	chr11:35301508-35301655	147	1.85	1	1	1	1945	18.6	31.6	67.5
SLC1A2	ENST00000278379	7	chr11:35292276-35292530	254	49.24	0	0	1	1945	18.6	31.6	67.5
SLC1A2	ENST00000278379	8	chr11:35286746-35286961	215	0.00	1	1	1	1945	18.6	31.6	67.5
SLC1A2	ENST00000278379	10	chr11:35265516-35265768	252	43.10	0	1	1	1945	18.6	31.6	67.5
SLC1A4	ENST00000234256	1	chr2:64989633-64990180	547	47.90	1	1	1	1759	31.1	31.1	43.3
SLC1A4	ENST00000234256	6	chr2:65018060-65018275	215	47.20	0	0	1	1759	31.1	31.1	43.3
SLC1A5	ENST00000542575	3	chr19:46784086-46784154	68	31.07	0	0	1	1786	0.0	0.0	18.3
SLC1A5	ENST00000542575	8	chr19:46775499-46775757	258	54.63	0	0	1	1786	0.0	0.0	18.3
SLC1A7	ENST00000371494	3	chr1:53114747-53114983	236	60.82	0	0	1	1903	0.0	12.8	49.0
SLC1A7	ENST00000371494	5	chr1:53103335-53103578	243	24.05	0	1	1	1903	0.0	12.8	49.0
SLC1A7	ENST00000371494	8	chr1:53090601-53090816	215	62.05	0	0	1	1903	0.0	12.8	49.0
SLC1A7	ENST00000371494	11	chr1:53087998-53088237	239	53.92	0	0	1	1903	0.0	12.8	49.0
SLC20A1	ENST00000272542	2	chr2:112646818-112647172	354	69.45	0	0	1	2240	0.0	0.0	63.8
SLC20A1	ENST00000272542	7	chr2:112658814-112659104	290	54.94	0	0	1	2240	0.0	0.0	63.8
SLC20A1	ENST00000272542	8	chr2:112659193-112659772	579	58.28	0	0	1	2240	0.0	0.0	63.8
SLC20A1	ENST00000272542	9	chr2:112660376-112660582	206	38.68	0	0	1	2240	0.0	0.0	63.8
SLC20A2	ENST00000520262	2	chr8:42472091-42472400	309	64.37	0	0	1	2159	0.0	0.0	42.5
SLC20A2	ENST00000520262	8	chr8:42436978-42437587	609	57.45	0	0	1	2159	0.0	0.0	42.5
SLC22A1	ENST00000366963	1	chr6:160121925-160122356	431	61.87	0	0	1	1885	13.6	13.6	56.0
SLC22A1	ENST00000366963	6	chr6:160136533-160136660	127	4.30	1	1	1	1885	13.6	13.6	56.0
SLC22A1	ENST00000366963	7	chr6:160139642-160139877	235	61.80	0	0	1	1885	13.6	13.6	56.0
SLC22A1	ENST00000366963	8	chr6:160143530-160143659	129	7.54	1	1	1	1885	13.6	13.6	56.0
SLC22A1	ENST00000366963	9	chr6:160154787-160154920	133	36.93	0	0	1	1885	13.6	13.6	56.0
SLC22A7	ENST00000372585	1	chr6:43298348-43298761	413	44.80	1	1	1	1867	22.1	22.1	36.1
SLC22A7	ENST00000372585	2	chr6:43299081-43299107	26	23.56	0	0	1	1867	22.1	22.1	36.1
SLC22A7	ENST00000372585	8	chr6:43302189-43302424	235	51.46	0	0	1	1867	22.1	22.1	36.1
SLC23A1	ENST00000348729	1	chr5:139383207-139383263	56	26.43	0	0	1	2077	5.6	5.6	13.5
SLC23A1	ENST00000348729	4	chr5:139380787-139380896	109	26.15	0	0	1	2077	5.6	5.6	13.5
SLC23A1	ENST00000348729	13	chr5:139377391-139377507	116	3.02	1	1	1	2077	5.6	5.6	13.5
SLC23A2	ENST00000338244	9	chr20:4883631-4883833	202	45.20	0	0	1	2253	0.0	0.0	30.5
SLC23A2	ENST00000338244	10	chr20:4874565-4874706	141	43.05	0	0	1	2253	0.0	0.0	30.5
SLC23A2	ENST00000338244	11	chr20:4873925-4874102	177	40.58	0	0	1	2253	0.0	0.0	30.5
SLC23A2	ENST00000338244	12	chr20:4869895-4870063	168	39.68	0	0	1	2253	0.0	0.0	30.5
SLC23A3	ENST00000409878	5	chr2:219168641-219168843	202	66.06	0	0	1	2073	5.6	5.6	37.1
SLC23A3	ENST00000409878	7	chr2:219167919-219168054	135	34.63	0	0	1	2073	5.6	5.6	37.1
SLC23A3	ENST00000409878	11	chr2:219162288-219162404	116	5.36	1	1	1	2073	5.6	5.6	37.1
SLC23A3	ENST00000409878	12	chr2:219161898-219162214	316	53.87	0	0	1	2073	5.6	5.6	37.1
SLC24A1	ENST00000261892	2	chr15:65624070-65625980	1910	87.00	0	0	1	3480	0.0	0.0	84.7
SLC24A1	ENST00000261892	7	chr15:65650371-65650952	581	59.48	0	0	1	3480	0.0	0.0	84.7
SLC24A1	ENST00000261892	9	chr15:65652631-65652818	187	50.90	0	0	1	3480	0.0	0.0	84.7
SLC24A1	ENST00000261892	10	chr15:65653819-65654089	270	57.86	0	0	1	3480	0.0	0.0	84.7
SLC24A5	ENST00000341459	5	chr15:48134873-48134994	121	39.65	0	0	1	1683	0.0	20.4	58.9
SLC24A5	ENST00000341459	6	chr15:48136672-48136973	301	52.52	0	0	1	1683	0.0	20.4	58.9
SLC24A5	ENST00000341459	7	chr15:48138958-48139185	227	52.97	0	0	1	1683	0.0	20.4	58.9
SLC24A5	ENST00000341459	9	chr15:48142018-48142361	343	55.76	0	1	1	1683	0.0	20.4	58.9
SLC25A1	ENST00000215882	1	chr22:19178569-19178683	114	1.16	1	1	1	1116	10.2	21.7	21.7
SLC25A1	ENST00000215882	2	chr22:19178122-19178250	128	18.48	0	1	1	1116	10.2	21.7	21.7
SLC25A10	ENST00000350690	1	chr17:81712416-81712529	113	9.23	1	1	1	1084	10.4	10.4	10.4
SLC25A11	ENST00000225665	2	chr17:4939049-4939222	173	61.23	0	0	1	1105	0.0	0.0	15.7
SLC25A12	ENST00000422440	7	chr2:171834716-171834875	159	44.88	0	0	1	2397	0.0	0.0	6.6
SLC25A13	ENST00000265631	7	chr7:96191098-96191257	159	58.42	0	0	1	2388	0.0	0.0	6.7
SLC25A21	ENST00000331299	6	chr14:36725559-36725687	128	38.45	0	0	1	1100	0.0	0.0	46.8
SLC25A21	ENST00000331299	7	chr14:36711307-36711492	185	44.39	0	0	1	1100	0.0	0.0	46.8
SLC25A21	ENST00000331299	8	chr14:36684733-36684935	202	41.08	0	0	1	1100	0.0	0.0	46.8
SLC25A24	ENST00000565488	8	chr1:108143532-108143720	188	43.96	0	0	1	1634	0.0	0.0	34.5
SLC25A24	ENST00000565488	9	chr1:108139047-108139218	171	41.67	0	0	1	1634	0.0	0.0	34.5
SLC25A24	ENST00000565488	10	chr1:108136642-108136847	205	59.20	0	0	1	1634	0.0	0.0	34.5
SLC25A26	ENST00000354883	2	chr3:66236533-66236710	177	35.16	0	0	1	1025	8.8	8.8	26.0
SLC25A26	ENST00000354883	7	chr3:66362849-66362939	90	1.98	1	1	1	1025	8.8	8.8	26.0
SLC25A32	ENST00000297578	2	chr8:103407623-103407794	171	45.91	0	0	1	1088	0.0	0.0	47.6
SLC25A32	ENST00000297578	4	chr8:103403153-103403334	181	36.66	0	0	1	1088	0.0	0.0	47.6
SLC25A32	ENST00000297578	6	chr8:103401505-103401671	166	50.56	0	0	1	1088	0.0	0.0	47.6
SLC25A36	ENST00000324194	3	chr3:140959452-140959550	98	42.29	0	0	1	1076	0.0	28.8	69.1
SLC25A36	ENST00000324194	4	chr3:140963116-140963237	121	42.66	0	0	1	1076	0.0	28.8	69.1
SLC25A36	ENST00000324194	6	chr3:140973705-140974015	310	32.48	0	1	1	1076	0.0	28.8	69.1
SLC25A36	ENST00000324194	7	chr3:140976249-140976463	214	37.76	0	0	1	1076	0.0	28.8	69.1
SLC25A40	ENST00000341119	6	chr7:87849870-87849958	88	35.59	0	0	1	1217	0.0	0.0	34.1
SLC25A40	ENST00000341119	8	chr7:87846938-87847132	194	50.71	0	0	1	1217	0.0	0.0	34.1
SLC25A40	ENST00000341119	12	chr7:87836238-87836371	133	52.28	0	0	1	1217	0.0	0.0	34.1
SLC25A42	ENST00000318596	5	chr19:19105550-19105737	187	37.02	0	0	1	1097	0.0	12.5	59.4
SLC25A42	ENST00000318596	6	chr19:19106258-19106395	137	21.43	0	1	1	1097	0.0	12.5	59.4
SLC25A42	ENST00000318596	8	chr19:19110558-19110886	328	64.47	0	0	1	1097	0.0	12.5	59.4
SLC25A46	ENST00000355943	5	chr5:110748152-110748273	121	44.56	0	0	1	1417	0.0	42.3	50.8
SLC25A46	ENST00000355943	8	chr5:110761193-110761792	599	48.59	0	1	1	1417	0.0	42.3	50.8
SLC25A5	ENST00000317881	2	chrX:119469650-119470157	507	48.18	0	1	1	977	0.0	51.9	70.1
SLC25A5	ENST00000317881	4	chrX:119470890-119471068	178	38.90	0	0	1	977	0.0	51.9	70.1
SLC26A1	ENST00000398516	2	chr4:991117-991713	596	58.42	0	1	1	2146	0.0	27.8	27.8
SLC26A2	ENST00000286298	2	chr5:149977642-149978361	719	56.56	0	1	1	2260	0.0	31.8	31.8
SLC26A7	ENST00000276609	2	chr8:91249641-91249854	213	37.19	0	1	1	2331	0.0	9.1	35.2
SLC26A7	ENST00000276609	4	chr8:91295520-91295713	193	51.87	0	0	1	2331	0.0	9.1	35.2
SLC26A7	ENST00000276609	5	chr8:91318205-91318390	185	47.55	0	0	1	2331	0.0	9.1	35.2
SLC26A7	ENST00000276609	7	chr8:91338139-91338242	103	33.93	0	0	1	2331	0.0	9.1	35.2
SLC26A7	ENST00000276609	12	chr8:91362342-91362469	127	45.80	0	0	1	2331	0.0	9.1	35.2
SLC26A8	ENST00000490799	2	chr6:36019509-36019717	208	38.60	0	0	1	3293	6.2	6.2	43.5
SLC26A8	ENST00000490799	5	chr6:35997727-35997929	202	40.80	0	0	1	3293	6.2	6.2	43.5
SLC26A8	ENST00000490799	6	chr6:35992499-35992684	185	43.26	0	0	1	3293	6.2	6.2	43.5
SLC26A8	ENST00000490799	7	chr6:35991648-35991818	170	36.26	0	0	1	3293	6.2	6.2	43.5
SLC26A8	ENST00000490799	19	chr6:35951152-35951357	205	9.78	1	1	1	3293	6.2	6.2	43.5
SLC26A8	ENST00000490799	20	chr6:35943889-35944350	461	60.59	0	0	1	3293	6.2	6.2	43.5
SLC26A9	ENST00000367135	4	chr1:205932691-205932822	131	23.53	0	1	1	2776	0.0	15.6	21.6
SLC26A9	ENST00000367135	17	chr1:205921555-205921857	302	58.03	0	1	1	2776	0.0	15.6	21.6
SLC26A9	ENST00000367135	19	chr1:205918829-205918995	166	43.15	0	0	1	2776	0.0	15.6	21.6
SLC27A5	ENST00000263093	1	chr19:58511257-58511965	708	51.86	0	0	1	2273	0.0	0.0	39.8
SLC27A5	ENST00000263093	10	chr19:58498504-58498701	197	44.38	0	0	1	2273	0.0	0.0	39.8
SLC29A3	ENST00000373189	1	chr10:71319299-71319320	21	24.95	0	0	1	1548	0.0	0.0	33.8
SLC29A3	ENST00000373189	2	chr10:71322745-71323064	319	52.10	0	0	1	1548	0.0	0.0	33.8
SLC29A3	ENST00000373189	5	chr10:71356070-71356253	183	54.95	0	0	1	1548	0.0	0.0	33.8
SLC2A12	ENST00000275230	5	chr6:133991144-133991318	174	46.93	0	0	1	1954	0.0	0.0	8.9
SLC2A3	ENST00000075120	5	chr12:7930469-7930652	183	39.15	0	0	1	1691	0.0	0.0	18.2
SLC2A3	ENST00000075120	7	chr12:7925833-7925958	125	36.49	0	0	1	1691	0.0	0.0	18.2
SLC30A10	ENST00000366926	1	chr1:219927790-219928450	660	41.98	1	1	1	1538	42.9	42.9	76.7
SLC30A10	ENST00000366926	4	chr1:219915438-219915958	520	66.65	0	0	1	1538	42.9	42.9	76.7
SLC30A2	ENST00000374276	4	chr1:26043387-26043561	174	41.49	0	0	1	1279	0.0	0.0	13.6
SLC30A5	ENST00000396591	1	chr5:69094245-69094348	103	12.60	1	1	1	2618	3.9	25.2	45.1
SLC30A5	ENST00000396591	2	chr5:69100796-69100939	143	38.99	0	0	1	2618	3.9	25.2	45.1
SLC30A5	ENST00000396591	9	chr5:69115915-69116224	309	53.86	0	1	1	2618	3.9	25.2	45.1
SLC30A5	ENST00000396591	10	chr5:69116383-69116612	229	45.74	0	0	1	2618	3.9	25.2	45.1
SLC30A5	ENST00000396591	12	chr5:69118488-69118638	150	53.36	0	0	1	2618	3.9	25.2	45.1
SLC30A5	ENST00000396591	14	chr5:69123188-69123435	247	54.59	0	1	1	2618	3.9	25.2	45.1
SLC30A7	ENST00000357650	5	chr1:100912101-100912248	147	41.53	0	0	1	1351	0.0	0.0	10.9
SLC30A8	ENST00000456015	1	chr8:117135317-117135408	91	13.66	0	1	1	1270	0.0	7.2	7.2
SLC30A9	ENST00000264451	2	chr4:42001605-42001790	185	52.92	0	0	1	2067	0.0	0.0	45.2
SLC30A9	ENST00000264451	3	chr4:42018100-42018180	80	29.91	0	0	1	2067	0.0	0.0	45.2
SLC30A9	ENST00000264451	4	chr4:42020405-42020525	120	33.02	0	0	1	2067	0.0	0.0	45.2
SLC30A9	ENST00000264451	5	chr4:42022827-42022940	113	35.41	0	0	1	2067	0.0	0.0	45.2
SLC30A9	ENST00000264451	9	chr4:42049366-42049489	123	40.92	0	0	1	2067	0.0	0.0	45.2
SLC30A9	ENST00000264451	14	chr4:42067074-42067202	128	46.20	0	0	1	2067	0.0	0.0	45.2
SLC30A9	ENST00000264451	15	chr4:42070515-42070701	186	48.32	0	0	1	2067	0.0	0.0	45.2
SLC32A1	ENST00000217420	1	chr20:38724714-38725124	410	55.87	0	0	1	1618	0.0	0.0	25.3
SLC33A1	ENST00000643144	1	chr3:155853212-155854007	795	65.16	0	1	1	1770	0.0	44.9	44.9
SLC35A1	ENST00000369552	1	chr6:87472993-87473029	36	8.18	1	1	1	1174	3.1	3.1	3.1
SLC35A2	ENST00000247138	4	chrX:48904735-48905492	757	52.73	0	1	1	1291	0.0	58.6	58.6
SLC35A3	ENST00000533028	3	chr1:99999250-99999425	175	48.02	0	0	1	1118	16.9	16.9	57.8
SLC35A3	ENST00000533028	4	chr1:100007023-100007166	143	46.17	0	0	1	1118	16.9	16.9	57.8
SLC35A3	ENST00000533028	5	chr1:100011354-100011543	189	0.91	1	1	1	1118	16.9	16.9	57.8
SLC35A3	ENST00000533028	6	chr1:100015291-100015430	139	32.87	0	0	1	1118	16.9	16.9	57.8
SLC35B2	ENST00000393812	1	chr6:44257389-44257420	31	4.00	1	1	1	1379	2.2	2.2	2.2
SLC35C1	ENST00000314134	2	chr11:45810765-45811345	580	80.53	0	0	1	1135	0.0	0.0	51.1
SLC35E4	ENST00000343605	1	chr22:30636440-30637079	639	56.75	0	1	1	1093	0.0	58.5	58.5
SLC35F1	ENST00000360388	1	chr6:117907716-117907909	193	40.12	0	1	1	1387	0.0	13.9	40.8
SLC35F1	ENST00000360388	2	chr6:118154434-118154630	196	50.81	0	0	1	1387	0.0	13.9	40.8
SLC35F1	ENST00000360388	5	chr6:118275448-118275625	177	44.28	0	0	1	1387	0.0	13.9	40.8
SLC35F5	ENST00000245680	4	chr2:113750414-113750578	164	40.83	0	0	1	1872	0.0	0.0	39.4
SLC35F5	ENST00000245680	9	chr2:113734575-113734683	108	33.62	0	0	1	1872	0.0	0.0	39.4
SLC35F5	ENST00000245680	12	chr2:113725367-113725547	180	50.85	0	0	1	1872	0.0	0.0	39.4
SLC35F5	ENST00000245680	13	chr2:113723093-113723204	111	39.80	0	0	1	1872	0.0	0.0	39.4
SLC35F5	ENST00000245680	14	chr2:113719143-113719318	175	50.06	0	0	1	1872	0.0	0.0	39.4
SLC37A2	ENST00000403796	9	chr11:125081743-125081916	173	36.62	0	0	1	1866	0.0	0.0	9.3
SLC37A3	ENST00000326232	6	chr7:140358629-140358795	166	0.00	1	1	1	1765	9.4	9.4	9.4
SLC37A4	NM_001164277.2	9	chr11:119029211-119029379	168	58.77	0	0	1	1470	0.0	0.0	11.4
SLC38A10	ENST00000374759	2	chr17:81289680-81289818	138	0.58	1	1	1	3680	3.8	12.4	29.8
SLC38A10	ENST00000374759	9	chr17:81272505-81272637	132	29.39	0	0	1	3680	3.8	12.4	29.8
SLC38A10	ENST00000374759	11	chr17:81260227-81260404	177	23.09	0	1	1	3680	3.8	12.4	29.8
SLC38A10	ENST00000374759	13	chr17:81252184-81252693	509	65.33	0	0	1	3680	3.8	12.4	29.8
SLC38A10	ENST00000374759	14	chr17:81251482-81251622	140	27.66	0	1	1	3680	3.8	12.4	29.8
SLC38A12	ENST00000335464	10	chr17:74835916-74836697	781	74.75	0	0	1	1671	0.0	0.0	46.7
SLC38A8	ENST00000299709	4	chr16:84033317-84033479	162	59.02	0	0	1	1508	0.0	0.0	10.7
SLC39A12	ENST00000377369	3	chr10:17961570-17961872	302	48.37	0	0	1	2316	0.0	9.0	38.7
SLC39A12	ENST00000377369	5	chr10:17977891-17978084	193	48.49	0	0	1	2316	0.0	9.0	38.7
SLC39A12	ENST00000377369	7	chr10:17987468-17987661	193	37.88	0	0	1	2316	0.0	9.0	38.7
SLC39A12	ENST00000377369	12	chr10:18003160-18003368	208	38.01	0	1	1	2316	0.0	9.0	38.7
SLC39A14	ENST00000381237	4	chr8:22412026-22412216	190	0.63	1	1	1	1639	11.6	11.6	11.6
SLC39A5	ENST00000454355	4	chr12:56231264-56231571	307	54.16	0	0	1	1823	0.0	0.0	47.8
SLC39A5	ENST00000454355	7	chr12:56235146-56235336	190	37.78	0	0	1	1823	0.0	0.0	47.8
SLC39A5	ENST00000454355	12	chr12:56237139-56237350	211	55.94	0	0	1	1823	0.0	0.0	47.8
SLC39A5	ENST00000454355	13	chr12:56237577-56237741	164	56.35	0	0	1	1823	0.0	0.0	47.8
SLC39A7	ENST00000374677	1	chr6:33201235-33201666	431	13.19	1	1	1	1550	95.2	100.0	100.0
SLC39A7	ENST00000374677	2	chr6:33201734-33201923	189	14.14	1	1	1	1550	95.2	100.0	100.0
SLC39A7	ENST00000374677	3	chr6:33202061-33202135	74	14.61	0	1	1	1550	95.2	100.0	100.0
SLC39A7	ENST00000374677	4	chr6:33202252-33202437	185	10.30	1	1	1	1550	95.2	100.0	100.0
SLC39A7	ENST00000374677	5	chr6:33202549-33202710	161	11.49	1	1	1	1550	95.2	100.0	100.0
SLC39A7	ENST00000374677	6	chr6:33202899-33203116	217	13.97	1	1	1	1550	95.2	100.0	100.0
SLC39A7	ENST00000374677	7	chr6:33203530-33203823	293	14.71	1	1	1	1550	95.2	100.0	100.0
SLC39A8	ENST00000356736	2	chr4:102344433-102344672	239	45.06	0	0	1	1543	0.0	25.1	63.6
SLC39A8	ENST00000356736	3	chr4:102315657-102315840	183	30.25	0	1	1	1543	0.0	25.1	63.6
SLC39A8	ENST00000356736	6	chr4:102304306-102304491	185	42.02	0	0	1	1543	0.0	25.1	63.6
SLC39A8	ENST00000356736	8	chr4:102267479-102267684	205	25.05	0	1	1	1543	0.0	25.1	63.6
SLC39A8	ENST00000356736	9	chr4:102263033-102263203	170	51.30	0	0	1	1543	0.0	25.1	63.6
SLC3A2	ENST00000338663	9	chr11:62888320-62888703	383	48.17	0	0	1	1770	0.0	0.0	21.6
SLC40A1	ENST00000261024	7	chr2:189563573-189564235	662	55.27	0	0	1	1876	0.0	0.0	35.3
SLC44A1	ENST00000374720	1	chr9:105244858-105244914	56	1.05	1	1	1	2294	2.4	2.4	25.4
SLC44A1	ENST00000374720	3	chr9:105309713-105309876	163	52.57	0	0	1	2294	2.4	2.4	25.4
SLC44A1	ENST00000374720	10	chr9:105364544-105364730	186	42.20	0	0	1	2294	2.4	2.4	25.4
SLC44A1	ENST00000374720	11	chr9:105365472-105365649	177	39.85	0	0	1	2294	2.4	2.4	25.4
SLC44A2	ENST00000335757	1	chr19:10625623-10625680	57	4.42	1	1	1	2561	2.2	6.3	6.3
SLC44A2	ENST00000335757	9	chr19:10631857-10631961	104	18.27	0	1	1	2561	2.2	6.3	6.3
SLC44A4	ENST00000229729	1	chr6:31878930-31878990	60	8.82	1	1	1	2553	58.1	100.0	100.0
SLC44A4	ENST00000229729	2	chr6:31877023-31877092	69	6.70	1	1	1	2553	58.1	100.0	100.0
SLC44A4	ENST00000229729	3	chr6:31876045-31876139	94	21.18	0	1	1	2553	58.1	100.0	100.0
SLC44A4	ENST00000229729	4	chr6:31875841-31875940	99	8.00	1	1	1	2553	58.1	100.0	100.0
SLC44A4	ENST00000229729	5	chr6:31874918-31875038	120	13.93	0	1	1	2553	58.1	100.0	100.0
SLC44A4	ENST00000229729	6	chr6:31874710-31874856	146	10.67	1	1	1	2553	58.1	100.0	100.0
SLC44A4	ENST00000229729	7	chr6:31874449-31874530	81	14.06	0	1	1	2553	58.1	100.0	100.0
SLC44A4	ENST00000229729	8	chr6:31871463-31871571	108	8.55	1	1	1	2553	58.1	100.0	100.0
SLC44A4	ENST00000229729	9	chr6:31871303-31871407	104	13.08	0	1	1	2553	58.1	100.0	100.0
SLC44A4	ENST00000229729	10	chr6:31870801-31871057	256	18.45	1	1	1	2553	58.1	100.0	100.0
SLC44A4	ENST00000229729	11	chr6:31870592-31870712	120	8.08	1	1	1	2553	58.1	100.0	100.0
SLC44A4	ENST00000229729	12	chr6:31869534-31869647	113	7.11	1	1	1	2553	58.1	100.0	100.0
SLC44A4	ENST00000229729	13	chr6:31869144-31869267	123	8.71	1	1	1	2553	58.1	100.0	100.0
SLC44A4	ENST00000229729	14	chr6:31865862-31866136	274	12.10	1	1	1	2553	58.1	100.0	100.0
SLC44A4	ENST00000229729	15	chr6:31865679-31865794	115	12.85	0	1	1	2553	58.1	100.0	100.0
SLC44A4	ENST00000229729	16	chr6:31865487-31865611	124	12.96	0	1	1	2553	58.1	100.0	100.0
SLC44A4	ENST00000229729	17	chr6:31865304-31865398	94	12.60	0	1	1	2553	58.1	100.0	100.0
SLC44A4	ENST00000229729	18	chr6:31864999-31865090	91	13.89	0	1	1	2553	58.1	100.0	100.0
SLC44A4	ENST00000229729	19	chr6:31864805-31864920	115	10.15	1	1	1	2553	58.1	100.0	100.0
SLC44A4	ENST00000229729	20	chr6:31864641-31864746	105	14.45	0	1	1	2553	58.1	100.0	100.0
SLC44A4	ENST00000229729	21	chr6:31863616-31863758	142	12.88	0	1	1	2553	58.1	100.0	100.0
SLC45A1	ENST00000471889	7	chr1:8337805-8338002	197	44.40	0	0	1	2407	0.0	0.0	8.2
SLC45A2	ENST00000296589	3	chr5:33963680-33964026	346	53.24	0	1	1	1733	0.0	33.4	33.4
SLC45A2	ENST00000296589	6	chr5:33947152-33947384	232	32.59	0	1	1	1733	0.0	33.4	33.4
SLC46A1	ENST00000612814	1	chr17:28405876-28406124	248	40.15	0	1	1	1480	0.0	16.8	16.8
SLC49A4	ENST00000261038	1	chr3:122795182-122795545	363	59.74	1	1	1	1617	31.6	61.8	69.8
SLC49A4	ENST00000261038	3	chr3:122826789-122827075	286	50.29	0	1	1	1617	31.6	61.8	69.8
SLC49A4	ENST00000261038	5	chr3:122845752-122845881	129	40.42	0	0	1	1617	31.6	61.8	69.8
SLC49A4	ENST00000261038	7	chr3:122860064-122860212	148	0.00	1	1	1	1617	31.6	61.8	69.8
SLC49A4	ENST00000261038	8	chr3:122872404-122872607	203	36.05	0	1	1	1617	31.6	61.8	69.8
SLC4A10	ENST00000446997	3	chr2:161804438-161804605	167	47.08	0	0	1	3877	0.0	4.3	51.6
SLC4A10	ENST00000446997	6	chr2:161862863-161863072	209	44.80	0	0	1	3877	0.0	4.3	51.6
SLC4A10	ENST00000446997	9	chr2:161879120-161879298	178	45.62	0	0	1	3877	0.0	4.3	51.6
SLC4A10	ENST00000446997	10	chr2:161882346-161882454	108	30.64	0	0	1	3877	0.0	4.3	51.6
SLC4A10	ENST00000446997	11	chr2:161894668-161894835	167	30.41	0	1	1	3877	0.0	4.3	51.6
SLC4A10	ENST00000446997	12	chr2:161900900-161901021	121	38.71	0	0	1	3877	0.0	4.3	51.6
SLC4A10	ENST00000446997	15	chr2:161905631-161905897	266	61.51	0	0	1	3877	0.0	4.3	51.6
SLC4A10	ENST00000446997	17	chr2:161947555-161947737	182	39.23	0	0	1	3877	0.0	4.3	51.6
SLC4A10	ENST00000446997	20	chr2:161956978-161957250	272	61.41	0	0	1	3877	0.0	4.3	51.6
SLC4A10	ENST00000446997	22	chr2:161964124-161964318	194	53.73	0	0	1	3877	0.0	4.3	51.6
SLC4A10	ENST00000446997	25	chr2:161976749-161976886	137	38.44	0	0	1	3877	0.0	4.3	51.6
SLC4A2	ENST00000413384	4	chr7:151064515-151064777	262	26.50	0	1	1	4166	2.4	8.7	26.5
SLC4A2	ENST00000413384	6	chr7:151066506-151066771	265	55.72	0	0	1	4166	2.4	8.7	26.5
SLC4A2	ENST00000413384	8	chr7:151067863-151068064	201	57.13	0	0	1	4166	2.4	8.7	26.5
SLC4A2	ENST00000413384	17	chr7:151074028-151074303	275	57.86	0	0	1	4166	2.4	8.7	26.5
SLC4A2	ENST00000413384	23	chr7:151076276-151076377	101	17.72	1	1	1	4166	2.4	8.7	26.5
SLC4A3	ENST00000358055	4	chr2:219629133-219629431	298	46.16	0	0	1	4139	6.1	11.0	23.5
SLC4A3	ENST00000358055	6	chr2:219630142-219630362	220	46.91	0	0	1	4139	6.1	11.0	23.5
SLC4A3	ENST00000358055	10	chr2:219633263-219633467	204	29.09	0	1	1	4139	6.1	11.0	23.5
SLC4A3	ENST00000358055	17	chr2:219637570-219637821	251	25.77	1	1	1	4139	6.1	11.0	23.5
SLC4A5	ENST00000394019	19	chr2:74247025-74247317	292	71.05	0	0	1	3866	2.4	2.4	14.7
SLC4A5	ENST00000394019	23	chr2:74233391-74233573	182	57.80	0	0	1	3866	2.4	2.4	14.7
SLC4A5	ENST00000394019	25	chr2:74231225-74231318	93	1.00	1	1	1	3866	2.4	2.4	14.7
SLC4A7	ENST00000454389	1	chr3:27484056-27484136	80	18.20	0	1	1	4300	0.0	18.1	63.4
SLC4A7	ENST00000454389	3	chr3:27448640-27448807	167	50.72	0	0	1	4300	0.0	18.1	63.4
SLC4A7	ENST00000454389	4	chr3:27437377-27437536	159	36.03	0	0	1	4300	0.0	18.1	63.4
SLC4A7	ENST00000454389	5	chr3:27436377-27436558	181	40.81	0	0	1	4300	0.0	18.1	63.4
SLC4A7	ENST00000454389	6	chr3:27433905-27434114	209	65.73	0	0	1	4300	0.0	18.1	63.4
SLC4A7	ENST00000454389	7	chr3:27431287-27431679	392	39.48	0	1	1	4300	0.0	18.1	63.4
SLC4A7	ENST00000454389	8	chr3:27424026-27424162	136	41.56	0	0	1	4300	0.0	18.1	63.4
SLC4A7	ENST00000454389	9	chr3:27421611-27421789	178	41.12	0	0	1	4300	0.0	18.1	63.4
SLC4A7	ENST00000454389	13	chr3:27409345-27409540	195	41.50	0	0	1	4300	0.0	18.1	63.4
SLC4A7	ENST00000454389	15	chr3:27403128-27403394	266	51.63	0	0	1	4300	0.0	18.1	63.4
SLC4A7	ENST00000454389	16	chr3:27400753-27400879	126	25.98	0	1	1	4300	0.0	18.1	63.4
